"Indicator type","Indicator","Description"
"domain","hookednonsense.financial",""
"domain","hookedsurety.international",""
"domain","hoopconsist.financial",""
"domain","houndterminal.financial",""
"domain","housecheek.financial",""
"domain","hydrogenharangue.international",""
"domain","identityaddress.financial",""
"domain","idleowner.singles",""
"domain","immerseengraved.financial",""
"domain","impulselocation.productions",""
"domain","impulsewild.international",""
"domain","impurederived.ventures",""
"domain","inactivevexation.financial",""
"domain","incidentesteem.melbourne",""
"domain","increasepaint.financial",""
"domain","indentdecrease.financial",""
"domain","indulgewalking.financial",""
"domain","infantfortify.financial",""
"domain","infernaltemple.financial",""
"domain","infinitesecrecy.financial",""
"domain","inflatedconical.melbourne",""
"domain","infusioncover.financial",""
"domain","infusionsucking.international",""
"domain","injuresermon.download",""
"domain","insectthirty.financial",""
"domain","insertedflux.international",""
"domain","insultflame.systems",""
"domain","intendedrequite.international",""
"domain","invalidtenor.financial",""
"domain","italiandrunken.financial",""
"domain","ivoryviscid.financial",""
"domain","killconceive.photography",""
"domain","kindcoin.international",""
"domain","kindnesswild.international",""
"domain","knowinggospel.international",""
"domain","knowleast.international",""
"domain","ladypregnant.financial",""
"domain","landunlawful.financial",""
"domain","lathestately.financial",""
"domain","leanpitch.financial",""
"domain","lionbail.financial",""
"domain","livingtrinity.international",""
"domain","lodgesublime.international",""
"domain","loudrecent.technology",""
"domain","machineunit.financial",""
"domain","magazinerake.melbourne",""
"domain","maidenpiercing.productions",""
"domain","majoritystale.financial",""
"domain","makingdeer.financial",""
"domain","malehope.productions",""
"domain","mammaliamineral.technology",""
"domain","managerindustry.financial",""
"domain","manageseveral.systems",""
"domain","manybringing.international",""
"domain","manyfight.financial",""
"domain","meadowrust.productions",""
"domain","mealremember.financial",""
"domain","measuredlying.bargains",""
"domain","medicalcausing.singles",""
"domain","medicalyoke.ventures",""
"domain","medicinesilent.financial",""
"domain","meetingplaced.financial",""
"domain","mentalconquest.financial",""
"domain","mentionartless.international",""
"domain","mercuryhabitual.productions",""
"domain","mightheadlong.financial",""
"domain","mildhearing.financial",""
"domain","minddirect.international",""
"domain","minemother.financial",""
"domain","ministerbasic.financial",""
"domain","missilepalliate.financial",""
"domain","moderatesymbol.bargains",""
"domain","modestyalienate.financial",""
"domain","modifysanguine.ventures",""
"domain","moistenbetray.financial",""
"domain","moldingdecided.financial",""
"domain","momentendless.financial",""
"domain","monkeymelody.melbourne",""
"domain","monopolypickle.financial",""
"domain","monthwillow.financial",""
"domain","moralrudder.financial",""
"domain","mothshower.financial",""
"domain","movablearsenic.financial",""
"domain","nasalframe.photography",""
"domain","neatboiling.productions",""
"domain","neckadvice.financial",""
"domain","observerpointing.international",""
"domain","occurcare.financial",""
"domain","offenderhorizon.international",""
"domain","offeringasunder.productions",""
"domain","offeringthink.melbourne",""
"domain","opticalmitigate.financial",""
"domain","ordinaryupward.international",""
"domain","organismseizing.financial",""
"domain","outermarking.international",""
"domain","overbreech.financial",""
"domain","overlookviolate.financial",""
"domain","painterlathe.international",""
"domain","paintkilling.international",""
"domain","palatealliance.singles",""
"domain","parishhonorary.financial",""
"domain","partisanassert.financial",""
"domain","partlyunctuous.singles",""
"domain","partyfurnace.financial",""
"domain","pendulumsoul.financial",""
"domain","penitentwater.international",""
"domain","pigeonnarrowly.financial",""
"domain","pistonwhole.financial",""
"domain","plasterwork.financial",""
"domain","pleadreckless.singles",""
"domain","pluckarmor.international",""
"domain","plumevain.melbourne",""
"domain","poolhooked.financial",""
"domain","potashdistrain.financial",""
"domain","potashpledge.financial",""
"domain","povertypink.international",""
"domain","powerdrying.bargains",""
"domain","preachercity.financial",""
"domain","precioustheory.financial",""
"domain","presageolive.financial",""
"domain","presentpenance.international",""
"domain","pressinginquire.melbourne",""
"domain","pricesever.financial",""
"domain","prizeblossom.financial",""
"domain","problemmind.international",""
"domain","purifyrelating.financial",""
"domain","quietbraid.financial",""
"domain","quotientvowel.international",""
"domain","railassent.technology",""
"domain","randomdrive.productions",""
"domain","readingpitch.systems",""
"domain","recallfuneral.photography",""
"domain","reformwide.international",""
"domain","relaxblister.international",""
"domain","reliancehandle.financial",""
"domain","renewstand.financial",""
"domain","reposedriver.international",""
"domain","requireblister.financial",""
"domain","residentdiagonal.financial",""
"domain","resistspectrum.international",""
"domain","restrainreceipt.systems",""
"domain","riderarctic.financial",""
"domain","rightfulplan.financial",""
"domain","roguestopping.financial",""
"domain","romancestreak.financial",""
"domain","roundishwithdraw.financial",""
"domain","rousespiral.productions",""
"domain","rovewander.financial",""
"domain","royaltywave.financial",""
"domain","schoolmostly.melbourne",""
"domain","scienceeleventh.financial",""
"domain","searchcrest.financial",""
"domain","secondrisk.international",""
"domain","secretunusual.international",""
"domain","sensiblelift.financial",""
"domain","settledresidue.financial",""
"domain","shamefulacute.financial",""
"domain","shatterstudent.melbourne",""
"domain","sideenvelop.financial",""
"domain","silversmall.financial",""
"domain","singingreveal.financial",""
"domain","slackenwill.financial",""
"domain","slandercountry.systems",""
"domain","slidingstudent.financial",""
"domain","smartsweeten.financial",""
"domain","smoothdisjoint.financial",""
"domain","smotherwish.photography",""
"domain","snatchundo.financial",""
"domain","snuffshave.financial",""
"domain","sobereconomy.monster",""
"domain","solutionfabulous.international",""
"domain","solventisomeric.financial",""
"domain","somewhatpearly.financial",""
"domain","southernoverhang.financial",""
"domain","spaceministry.financial",""
"domain","sparrowanimated.financial",""
"domain","speakingcrane.financial",""
"domain","specificstock.technology",""
"domain","speciousweaving.financial",""
"domain","spiderpersuade.financial",""
"domain","spikeobstruct.financial",""
"domain","spirecharter.monster",""
"domain","spongerelating.photography",""
"domain","sportivedrink.financial",""
"domain","stainpersonal.financial",""
"domain","stealingcurious.financial",""
"domain","steepnearly.financial",""
"domain","sterilesupposed.systems",""
"domain","stewardopposite.international",""
"domain","stigmagiddy.financial",""
"domain","stillprotract.financial",""
"domain","stingsparrow.international",""
"domain","stomachdragon.financial",""
"domain","stopthought.productions",""
"domain","streamspring.financial",""
"domain","strifemurder.melbourne",""
"domain","strikingmeet.technology",""
"domain","stripemuscular.international",""
"domain","strokeencircle.international",""
"domain","strongmight.financial",""
"domain","stupiduneasy.financial",""
"domain","subduedwild.financial",""
"domain","subtleretort.international",""
"domain","sufferfirmness.international",""
"domain","sweatacquire.systems",""
"domain","sweetenappear.melbourne",""
"domain","swellviolate.financial",""
"domain","swiftlypage.ventures",""
"domain","tartarscatter.financial",""
"domain","teamcompare.systems",""
"domain","teamrepair.financial",""
"domain","tendingobstacle.melbourne",""
"domain","tentjoint.financial",""
